stcode,ntcode,size,name,reachable,errors,errorlist,time1,time2,time3
0001001,0001004,1024,0001001-0001004-False-False-1612182707.319485,False,False,[],0.000242233,0.001640797,-1
1001101,1001102,1024,1001101-1001102-True-True-1612182707.356077,True,True,['Reachability believed but took longer than 30'],0.405749083,0.967239141,30.078687191
0111101,0261305,1024,0111101-0261305-True-True-1612182708.750102,True,True,['Reachability believed but took longer than 30'],2.391452074,8.968718052,30.121830225
0010110,0010110,1024,0010110-0010110-True-True-1612182715.667184,True,True,['Reachability believed but took longer than 30'],4.649464130,11.491380930,30.075257063
1001011,2009051,1024,1001011-2009051-True-False-1612182716.6644769,True,False,[],1.825788975,6.296571255,0.956498146
1000111,2000323,1024,1000111-2000323-True-False-1612182717.788203,True,False,[],0.181029797,0.694669008,0.008132696
0111100,0311900,1024,0111100-0311900-True-False-1612182723.0044968,True,False,[],1.040333986,3.850203037,0.016501188
0000110,0000150,1024,0000110-0000150-True-False-1612182723.5187252,True,False,[],4.149216175,11.741722822,0.094161034
1011110,1011120,1024,1011110-1011120-True-True-1612182726.6000588,True,True,['Reachability believed but took longer than 30'],1.434333086,4.090836048,30.099529982
0111000,0181000,1024,0111000-0181000-True-True-1612182733.185911,True,True,['Reachability believed but took longer than 30'],0.613335848,2.122988939,30.133240223
0111010,0114090,1024,0111010-0114090-True-False-1612182735.171799,True,False,[],0.009991884,0.080669880,11.825235128
1011101,3081601,1024,1011101-3081601-True-False-1612182737.011412,True,False,[],2.084848166,7.568981886,0.442457914
0000101,0000806,1024,0000101-0000806-True-False-1612182746.20164,True,False,[],5.450090170,16.784724951,0.003669024
0000011,0000011,1024,0000011-0000011-False-False-1612182746.5869062,False,False,[],0.000498295,0.001721859,-1
1110000,5720000,1024,1110000-5720000-True-False-1612182746.638943,True,False,[],0.000526905,0.002181053,0.046416998
0010101,0010101,1024,0010101-0010101-True-True-1612182746.666191,True,True,['Reachability believed but took longer than 30'],0.161028147,0.534674883,30.115880966
0111011,0221011,1024,0111011-0221011-True-True-1612182747.778731,True,True,['Reachability believed but took longer than 30'],2.394845009,6.218231201,30.089357138
0110111,0610614,1024,0110111-0610614-True-False-1612182757.55324,True,False,[],2.184715986,7.110948086,0.149777174
0011011,0012011,1024,0011011-0012011-True-True-1612182757.931572,True,True,['Reachability believed but took longer than 30'],5.373363018,14.920799017,30.101306915
1011100,2087100,1024,1011100-2087100-True-True-1612182760.827452,True,True,['Reachability believed but took longer than 30'],5.939729214,19.473045826,30.151736021
1011011,1031049,1024,1011011-1031049-True-True-1612182768.22427,True,True,['Reachability believed but took longer than 30'],0.141832829,0.648940802,30.121362925
0110100,0110100,1024,0110100-0110100-True-True-1612182770.753878,True,True,['Reachability believed but took longer than 30'],2.478310108,4.829334974,30.070066929
1101000,2109000,1024,1101000-2109000-True-True-1612182776.785967,True,True,['Reachability believed but took longer than 30'],0.001255751,0.004410744,30.137673140
1100100,4500300,1024,1100100-4500300-True-False-1612182776.810349,True,False,[],0.000489950,0.002336979,0.011183977
1100010,9100010,1024,1100010-9100010-True-False-1612182776.846584,True,False,[],0.000441074,0.001847744,0.023898840
1100001,1100007,1024,1100001-1100007-True-False-1612182776.963375,True,False,[],0.000533819,0.001373768,0.103016853
0111001,0118006,1024,0111001-0118006-True-True-1612182780.2647512,True,True,['Reachability believed but took longer than 30'],3.802097797,10.976356030,30.116288185
0110110,0870190,1024,0110110-0870190-True-False-1612182783.2228348,True,False,[],0.210588932,1.061043024,1.422693014
0110101,0110301,1024,0110101-0110301-True-False-1612182786.135765,True,False,[],0.720652103,2.033380985,0.013828278
0110011,0510073,1024,0110011-0510073-True-False-1612182786.687317,True,False,[],0.005080700,0.040002823,0.414084196
0101111,0108119,1024,0101111-0108119-True-True-1612182790.894235,True,True,['Reachability believed but took longer than 30'],0.663847208,2.243399143,30.145095348
1011010,1091050,1024,1011010-1091050-True-True-1612182797.0761971,True,True,['Reachability believed but took longer than 30'],1.106460333,4.327667236,30.261061192
1011001,1012001,1024,1011001-1012001-False-False-1612182801.596122,False,False,[],1.255073071,3.094092846,-1
0010011,0090092,1024,0010011-0090092-True-False-1612182804.498414,True,False,[],12.644045830,44.629071951,0.017264843
0101110,0101550,1024,0101110-0101550-True-False-1612182810.227584,True,False,[],5.837187052,17.380310059,0.034721136
1010111,1070111,1024,1010111-1070111-True-True-1612182812.5303638,True,True,['Reachability believed but took longer than 30'],3.489643812,10.386810064,30.193055868
1011000,1038000,1024,1011000-1038000-True-True-1612182814.374315,True,True,['Reachability believed but took longer than 30'],1.669126749,5.463492155,30.151370049
1010100,7010900,1024,1010100-7010900-True-False-1612182816.2191072,True,False,[],0.279066086,1.322293043,0.032627106
1001111,1008191,1024,1001111-1008191-True-False-1612182816.867254,True,False,[],0.688626051,2.849826097,0.496936083
0101101,0101701,1024,0101101-0101701-True-False-1612182820.101923,True,False,[],1.817478895,6.020815849,1.567874908
0110010,0480010,1024,0110010-0480010-True-True-1612182824.8453472,True,True,['Reachability believed but took longer than 30'],5.304259062,18.372728825,30.129432201
1010110,1010990,1024,1010110-1010990-True-False-1612182835.5786781,True,False,[],7.311260939,26.226725101,0.017284155
0011111,0042231,1024,0011111-0042231-True-True-1612182836.058947,True,True,['Reachability believed but took longer than 30'],3.183125019,11.119527102,30.146215916
1111110,1511630,1024,1111110-1511630-True-False-1612182836.325461,True,False,[],0.000616074,0.003249168,0.012012959
1111101,1191401,1024,1111101-1191401-True-False-1612182836.368433,True,False,[],0.000638008,0.002777100,0.036661148
1111011,1961013,1024,1111011-1961013-True-False-1612182836.42815,True,False,[],0.000610828,0.002614021,0.053478956
1010101,1010101,1024,1010101-1010101-False-False-1612182837.035604,False,False,[],0.411926031,0.588098049,-1
